Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit
CA-132486,2012-10-23,2012-10-27,Second Class,JF15355,Jay Fein,Consumer,United States,San Diego,California,92105,TECAC10000710,Technology,Accessories,Maxell DVD RAM Discs,148.32,9,0.0,63.7776
CA-132486,2012-10-23,2012-10-27,Second Class,JF15355,Jay Fein,Consumer,United States,San Diego,California,92105,FURCH10004495,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",240.784,1,0.2,27.0882
CA-132486,2012-10-23,2012-10-27,Second Class,JF15355,Jay Fein,Consumer,United States,San Diego,California,92105,FURCH10004540,Furniture,Chairs,Global Chrome Stack Chair,191.968,7,0.2,16.7972
CA-132486,2012-10-23,2012-10-27,Second Class,JF15355,Jay Fein,Consumer,United States,San Diego,California,92105,OFFPA10004971,Office Supplies,Paper,Xerox 196,11.56,2,0.0,5.6644
CA-132486,2012-10-23,2012-10-27,Second Class,JF15355,Jay Fein,Consumer,United States,San Diego,California,92105,OFFEN10002600,Office Supplies,Envelopes,"Redi Strip #10 Envelopes, 4 1/8 x 9 1/2",11.8,4,0.0,5.664
CA-132486,2012-10-23,2012-10-27,Second Class,JF15355,Jay Fein,Consumer,United States,San Diego,California,92105,FURCH10001854,Furniture,Chairs,Office Star   Professional Matrix Back Chair with 2 to 1 Synchro Tilt and Mesh Fabric Seat,842.352,3,0.2,42.1176
CA-129896,2012-06-15,2012-06-20,Standard Class,PF19120,Peter Fuller,Consumer,United States,Gilbert,Arizona,85234,OFFPA10002245,Office Supplies,Paper,Xerox 1895,9.568,2,0.2,2.99
CA-129896,2012-06-15,2012-06-20,Standard Class,PF19120,Peter Fuller,Consumer,United States,Gilbert,Arizona,85234,OFFST10004804,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",82.368,2,0.2,19.5624
CA-129896,2012-06-15,2012-06-20,Standard Class,PF19120,Peter Fuller,Consumer,United States,Gilbert,Arizona,85234,FURFU10004904,Furniture,Furnishings,"Eldon ""L"" Workstation Diamond Chairmat",364.704,6,0.2,36.4704
CA-129896,2012-06-15,2012-06-20,Standard Class,PF19120,Peter Fuller,Consumer,United States,Gilbert,Arizona,85234,FURFU10002396,Furniture,Furnishings,"DAX Copper Panel Document Frame, 5 x 7 Size",40.256,4,0.2,11.0704
US-163881,2013-11-25,2013-01-12,Standard Class,SP20860,Sung Pak,Corporate,United States,Los Angeles,California,90036,TECAC10003033,Technology,Accessories,Plantronics CS510   Over the Head monaural Wireless Headset System,659.9,2,0.0,217.767
US-163881,2013-11-25,2013-01-12,Standard Class,SP20860,Sung Pak,Corporate,United States,Los Angeles,California,90036,FURCH10001394,Furniture,Chairs,Global Leather Executive Chair,1684.752,6,0.2,210.594
US-163881,2013-11-25,2013-01-12,Standard Class,SP20860,Sung Pak,Corporate,United States,Los Angeles,California,90036,TECAC10000420,Technology,Accessories,Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning,559.92,8,0.0,190.3728
US-119312,2012-02-10,2012-07-10,Second Class,CS12400,Christopher Schild,Home Office,United States,Los Angeles,California,90045,OFFST10000943,Office Supplies,Storage,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,270.34,14,0.0,75.6952
US-142573,2014-07-19,2014-07-24,Standard Class,ML17410,Maris LaWare,Consumer,United States,Phoenix,Arizona,85023,FURTA10001932,Furniture,Tables,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",801.6,5,0.5,448.896
US-142573,2014-07-19,2014-07-24,Standard Class,ML17410,Maris LaWare,Consumer,United States,Phoenix,Arizona,85023,FURCH10004218,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray",161.568,2,0.2,10.098
US-142573,2014-07-19,2014-07-24,Standard Class,ML17410,Maris LaWare,Consumer,United States,Phoenix,Arizona,85023,OFFPA10000246,Office Supplies,Paper,Riverleaf Stik Withit Designer Note Cubes,16.096,2,0.2,5.2312
US-142573,2014-07-19,2014-07-24,Standard Class,ML17410,Maris LaWare,Consumer,United States,Phoenix,Arizona,85023,OFFBI10003350,Office Supplies,Binders,Acco Expandable Hanging Binders,7.656,4,0.7,6.1248
US-142573,2014-07-19,2014-07-24,Standard Class,ML17410,Maris LaWare,Consumer,United States,Phoenix,Arizona,85023,FURCH10000513,Furniture,Chairs,High Back Leather Manager's Chair,311.976,3,0.2,42.8967
CA-103940,2011-09-17,2011-09-21,Standard Class,BN11515,Bradley Nguyen,Consumer,United States,Seattle,Washington,98103,OFFST10004963,Office Supplies,Storage,Eldon Gobal File Keepers,30.28,2,0.0,1.2112
CA-103940,2011-09-17,2011-09-21,Standard Class,BN11515,Bradley Nguyen,Consumer,United States,Seattle,Washington,98103,OFFST10000943,Office Supplies,Storage,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,57.93,3,0.0,16.2204
CA-103940,2011-09-17,2011-09-21,Standard Class,BN11515,Bradley Nguyen,Consumer,United States,Seattle,Washington,98103,FURFU10004671,Furniture,Furnishings,"Executive Impressions 12"" Wall Clock",35.34,2,0.0,13.4292
CA-103940,2011-09-17,2011-09-21,Standard Class,BN11515,Bradley Nguyen,Consumer,United States,Seattle,Washington,98103,OFFBI10002735,Office Supplies,Binders,GBC Prestige Therm A Bind Covers,137.24,5,0.2,46.3185
CA-123001,2014-03-09,2014-09-09,Standard Class,AW10840,Anthony Witt,Consumer,United States,Bakersfield,California,93309,OFFAR10001919,Office Supplies,Art,"OIC #2 Pencils, Medium Soft",9.4,5,0.0,2.726
CA-123001,2014-03-09,2014-09-09,Standard Class,AW10840,Anthony Witt,Consumer,United States,Bakersfield,California,93309,OFFLA10004544,Office Supplies,Labels,Avery 505,74.0,5,0.0,37.0
CA-123001,2014-03-09,2014-09-09,Standard Class,AW10840,Anthony Witt,Consumer,United States,Bakersfield,California,93309,TECPH10003484,Technology,Phones,Ooma Telo VoIP Home Phone System,201.584,2,0.2,12.599
CA-133144,2013-05-17,2013-05-22,Second Class,DO13435,Denny Ordway,Consumer,United States,Los Angeles,California,90036,OFFPA10004971,Office Supplies,Paper,Xerox 196,17.34,3,0.0,8.4966
US-151862,2013-02-03,2013-09-03,Standard Class,ON18715,Odella Nelson,Corporate,United States,Denver,Colorado,80219,TECPH10003535,Technology,Phones,RCA ViSYS 25423RE1 Corded phone,159.984,2,0.2,13.9986
CA-114951,2013-06-27,2013-04-07,Standard Class,DN13690,Duane Noonan,Consumer,United States,San Francisco,California,94109,FURFU10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",22.14,3,0.0,6.4206
CA-134838,2014-02-20,2014-02-21,First Class,ED13885,Emily Ducich,Home Office,United States,Los Angeles,California,90045,OFFAR10000634,Office Supplies,Art,Newell 320,12.84,3,0.0,3.4668
CA-134838,2014-02-20,2014-02-21,First Class,ED13885,Emily Ducich,Home Office,United States,Los Angeles,California,90045,FURFU10004018,Furniture,Furnishings,Tensor Computer Mounted Lamp,44.67,3,0.0,12.0609
CA-146010,2013-05-21,2013-05-24,First Class,EH14125,Eugene Hildebrand,Home Office,United States,Colorado Springs,Colorado,80906,OFFBI10003638,Office Supplies,Binders,GBC Durable Plastic Covers,40.635,7,0.7,32.508
CA-135090,2011-11-22,2011-11-26,Standard Class,SP20920,Susan Pistek,Consumer,United States,Los Angeles,California,90036,OFFPA10002245,Office Supplies,Paper,Xerox 1895,53.82,9,0.0,24.219
CA-101308,2014-03-10,2014-08-10,Standard Class,FG14260,Frank Gastineau,Home Office,United States,Seattle,Washington,98105,OFFFA10002780,Office Supplies,Fasteners,Staples,8.94,3,0.0,4.1124
CA-101308,2014-03-10,2014-08-10,Standard Class,FG14260,Frank Gastineau,Home Office,United States,Seattle,Washington,98105,TECPH10003800,Technology,Phones,i.Sound Portable Power   8000 mAh,84.784,2,0.2,20.1362
CA-119564,2014-12-16,2014-12-21,Standard Class,PL18925,Paul Lucas,Home Office,United States,Seattle,Washington,98115,FURFU10003096,Furniture,Furnishings,"Master Giant Foot Doorstop, Safety Yellow",22.77,3,0.0,9.7911
CA-135265,2013-08-07,2013-10-07,Second Class,CC12370,Christopher Conant,Consumer,United States,Los Angeles,California,90045,FURCH10003061,Furniture,Chairs,"Global Leather Task Chair, Black",287.968,4,0.2,3.5996
CA-135265,2013-08-07,2013-10-07,Second Class,CC12370,Christopher Conant,Consumer,United States,Los Angeles,California,90045,TECCO10003763,Technology,Copiers,Canon PC1060 Personal Laser Copier,2799.96,5,0.2,944.9865
CA-135265,2013-08-07,2013-10-07,Second Class,CC12370,Christopher Conant,Consumer,United States,Los Angeles,California,90045,OFFPA10002923,Office Supplies,Paper,Xerox 1942,48.94,1,0.0,24.47
CA-108735,2013-04-18,2013-04-22,Standard Class,JM15535,Jessica Myrick,Consumer,United States,Lakewood,California,90712,FURBO10003441,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",257.499,3,0.15,24.2352
CA-116834,2011-11-10,2011-10-16,Standard Class,Dp13240,Dean percer,Home Office,United States,Seattle,Washington,98115,FURFU10001196,Furniture,Furnishings,DAX Cubicle Frames   8x10,63.47,11,0.0,19.041
CA-116834,2011-11-10,2011-10-16,Standard Class,Dp13240,Dean percer,Home Office,United States,Seattle,Washington,98115,TECAC10002942,Technology,Accessories,WD My Passport Ultra 1TB Portable External Hard Drive,345.0,5,0.0,58.65
CA-107468,2012-12-18,2012-12-22,Standard Class,MK17905,Michael Kennedy,Corporate,United States,Louisville,Colorado,80027,OFFAR10000634,Office Supplies,Art,Newell 320,6.848,2,0.2,0.5992
CA-144463,2014-02-01,2014-06-01,Standard Class,SC20725,Steven Cartwright,Consumer,United States,Los Angeles,California,90036,FURFU10001215,Furniture,Furnishings,"Howard Miller 11 1/2"" Diameter Brentwood Wall Clock",474.43,11,0.0,199.2606
CA-130764,2014-10-28,2014-10-29,First Class,JO15145,Jack O'Briant,Corporate,United States,San Francisco,California,94110,FURBO10003034,Furniture,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",556.665,5,0.15,6.549
CA-130764,2014-10-28,2014-10-29,First Class,JO15145,Jack O'Briant,Corporate,United States,San Francisco,California,94110,TECPH10003215,Technology,Phones,Jackery Bar Premium Fast charging Portable Charger,95.84,4,0.2,34.742
CA-169957,2013-09-27,2013-01-10,Standard Class,SN20710,Steve Nguyen,Home Office,United States,Covington,Washington,98042,OFFAP10000576,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster II,236.88,6,0.0,66.3264
CA-169957,2013-09-27,2013-01-10,Standard Class,SN20710,Steve Nguyen,Home Office,United States,Covington,Washington,98042,OFFPA10004040,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),29.9,5,0.0,14.651
CA-169957,2013-09-27,2013-01-10,Standard Class,SN20710,Steve Nguyen,Home Office,United States,Covington,Washington,98042,TECAC10003063,Technology,Accessories,Micro Innovations USB RF Wireless Keyboard with Mouse,100.0,4,0.0,21.0
CA-110786,2011-12-29,2012-02-01,Standard Class,AJ10795,Anthony Johnson,Corporate,United States,San Francisco,California,94110,FURFU10000550,Furniture,Furnishings,Stacking Trays by OIC,24.9,5,0.0,8.217
CA-110786,2011-12-29,2012-02-01,Standard Class,AJ10795,Anthony Johnson,Corporate,United States,San Francisco,California,94110,OFFPA10000528,Office Supplies,Paper,Xerox 1981,21.12,4,0.0,9.504
CA-110786,2011-12-29,2012-02-01,Standard Class,AJ10795,Anthony Johnson,Corporate,United States,San Francisco,California,94110,TECMA10003183,Technology,Machines,DYMO CardScan Personal V9 Business Card Scanner,767.952,6,0.2,287.982
CA-110786,2011-12-29,2012-02-01,Standard Class,AJ10795,Anthony Johnson,Corporate,United States,San Francisco,California,94110,OFFBI10003305,Office Supplies,Binders,Avery Hanging File Binders,14.352,3,0.2,4.6644
CA-110786,2011-12-29,2012-02-01,Standard Class,AJ10795,Anthony Johnson,Corporate,United States,San Francisco,California,94110,TECPH10001425,Technology,Phones,Mophie Juice Pack Helium for iPhone,191.976,3,0.2,19.1976
CA-110786,2011-12-29,2012-02-01,Standard Class,AJ10795,Anthony Johnson,Corporate,United States,San Francisco,California,94110,OFFLA10001474,Office Supplies,Labels,Avery 477,274.77,9,0.0,126.3942
CA-110786,2011-12-29,2012-02-01,Standard Class,AJ10795,Anthony Johnson,Corporate,United States,San Francisco,California,94110,FURFU10000672,Furniture,Furnishings,"Executive Impressions 10"" Spectator Wall Clock",70.56,6,0.0,23.9904
CA-137750,2012-06-25,2012-06-30,Standard Class,JF15565,Jill Fjeld,Consumer,United States,San Francisco,California,94110,FURFU10001979,Furniture,Furnishings,Dana Halogen Swing Arm Architect Lamp,204.85,5,0.0,57.358
CA-124058,2012-11-20,2012-11-24,Standard Class,LC16885,Lena Creighton,Consumer,United States,Oakland,California,94601,TECPH10004774,Technology,Phones,Gear Head AU3700S Headset,72.744,7,0.2,15.4581
CA-124058,2012-11-20,2012-11-24,Standard Class,LC16885,Lena Creighton,Consumer,United States,Oakland,California,94601,FURCH10000595,Furniture,Chairs,Safco Contoured Stacking Chairs,572.16,3,0.2,35.76
US-138716,2012-09-17,2012-09-20,First Class,CS11845,Cari Sayre,Corporate,United States,Seattle,Washington,98105,OFFBI10001628,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",25.032,3,0.2,7.8225
CA-140417,2013-09-26,2013-09-30,Standard Class,KE16420,Katrina Edelman,Corporate,United States,Tigard,Oregon,97224,OFFPA10000380,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",60.048,9,0.2,22.518
CA-140417,2013-09-26,2013-09-30,Standard Class,KE16420,Katrina Edelman,Corporate,United States,Tigard,Oregon,97224,OFFBI10004828,Office Supplies,Binders,GBC Poly Designer Binding Covers,5.022,1,0.7,3.5154
CA-163692,2014-08-09,2014-10-09,First Class,Dp13240,Dean percer,Home Office,United States,Phoenix,Arizona,85023,OFFBI10003291,Office Supplies,Binders,Wilson Jones Leather Like Binders with DublLock Round Rings,7.857,3,0.7,6.0237
CA-111913,2013-05-08,2013-07-08,Second Class,LC16930,Linda Cazamias,Corporate,United States,Sacramento,California,95823,TECPH10002275,Technology,Phones,Mitel 5320 IP Phone VoIP phone,302.384,2,0.2,30.2384
CA-111913,2013-05-08,2013-07-08,Second Class,LC16930,Linda Cazamias,Corporate,United States,Sacramento,California,95823,OFFBI10003291,Office Supplies,Binders,Wilson Jones Leather Like Binders with DublLock Round Rings,20.952,3,0.2,7.0713
CA-111913,2013-05-08,2013-07-08,Second Class,LC16930,Linda Cazamias,Corporate,United States,Sacramento,California,95823,OFFBI10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",11.784,3,0.2,3.9771
US-155999,2014-08-08,2014-08-14,Standard Class,JK15370,Jay Kimmel,Consumer,United States,San Diego,California,92105,TECPH10000439,Technology,Phones,GE DSL Phone Line Filter,159.96,5,0.2,17.9955
US-155999,2014-08-08,2014-08-14,Standard Class,JK15370,Jay Kimmel,Consumer,United States,San Diego,California,92105,OFFBI10000404,Office Supplies,Binders,Avery Printable Repositionable Plastic Tabs,13.76,2,0.2,4.644
CA-163573,2013-11-25,2013-11-28,First Class,AC10450,Amy Cox,Consumer,United States,Seattle,Washington,98105,OFFBI10004632,Office Supplies,Binders,Ibico Hi Tech Manual Binding System,1219.96,5,0.2,381.2375
CA-153416,2012-11-24,2012-11-29,Standard Class,TS21340,Toby Swindell,Consumer,United States,Los Angeles,California,90036,OFFBI10002813,Office Supplies,Binders,Avery Reinforcements for Hole Punch Pages,3.168,2,0.2,0.99
CA-153416,2012-11-24,2012-11-29,Standard Class,TS21340,Toby Swindell,Consumer,United States,Los Angeles,California,90036,OFFPA10002005,Office Supplies,Paper,Xerox 225,19.44,3,0.0,9.3312
CA-153416,2012-11-24,2012-11-29,Standard Class,TS21340,Toby Swindell,Consumer,United States,Los Angeles,California,90036,OFFST10000060,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,454.86,7,0.0,54.5832
CA-153416,2012-11-24,2012-11-29,Standard Class,TS21340,Toby Swindell,Consumer,United States,Los Angeles,California,90036,OFFBI10002706,Office Supplies,Binders,Avery Premier Heavy Duty Binder with Round Locking Rings,91.392,8,0.2,29.7024
CA-133823,2014-12-05,2014-05-13,Same Day,LP17080,Liz Pelletier,Consumer,United States,Seattle,Washington,98103,OFFPA10002870,Office Supplies,Paper,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾ x 11",37.44,6,0.0,16.848
CA-133823,2014-12-05,2014-05-13,Same Day,LP17080,Liz Pelletier,Consumer,United States,Seattle,Washington,98103,OFFLA10004545,Office Supplies,Labels,Avery 50,37.59,3,0.0,17.6673
CA-133823,2014-12-05,2014-05-13,Same Day,LP17080,Liz Pelletier,Consumer,United States,Seattle,Washington,98103,OFFBI10000962,Office Supplies,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",26.032,2,0.2,9.4366
CA-121272,2012-03-29,2012-04-04,Standard Class,DO13435,Denny Ordway,Consumer,United States,Seattle,Washington,98103,OFFAP10001947,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,73.28,4,0.0,21.2512
CA-105914,2014-03-10,2014-09-10,Standard Class,PV18985,Paul Van Hugh,Home Office,United States,Los Angeles,California,90036,OFFBI10002854,Office Supplies,Binders,"Performers Binder/Pad Holder, Black",112.12,5,0.2,42.045
CA-105914,2014-03-10,2014-09-10,Standard Class,PV18985,Paul Van Hugh,Home Office,United States,Los Angeles,California,90036,OFFST10003716,Office Supplies,Storage,Tennsco Double Tier Lockers,1575.14,7,0.0,204.7682
CA-112725,2014-01-31,2014-07-02,Standard Class,EH14125,Eugene Hildebrand,Home Office,United States,San Francisco,California,94110,OFFAR10003759,Office Supplies,Art,"Crayola Anti Dust Chalk, 12/Pack",12.74,7,0.0,5.733
CA-112725,2014-01-31,2014-07-02,Standard Class,EH14125,Eugene Hildebrand,Home Office,United States,San Francisco,California,94110,OFFAR10001227,Office Supplies,Art,Newell 338,8.82,3,0.0,2.3814
CA-112725,2014-01-31,2014-07-02,Standard Class,EH14125,Eugene Hildebrand,Home Office,United States,San Francisco,California,94110,FURCH10000863,Furniture,Chairs,Novimex Swivel Fabric Task Chair,120.784,1,0.2,13.5882
US-106131,2014-01-15,2014-01-17,First Class,TP21565,Tracy Poddar,Corporate,United States,Aurora,Colorado,80013,TECAC10003027,Technology,Accessories,Imation 8GB Mini TravelDrive USB 2.0 Flash Drive,169.064,7,0.2,14.7931
US-106131,2014-01-15,2014-01-17,First Class,TP21565,Tracy Poddar,Corporate,United States,Aurora,Colorado,80013,OFFST10003638,Office Supplies,Storage,Mobile Personal File Cube,168.624,9,0.2,14.7546
CA-157924,2011-11-10,2011-10-13,First Class,HA14920,Helen Andreada,Consumer,United States,Pasadena,California,91104,OFFST10002352,Office Supplies,Storage,Iris Project Case,31.92,4,0.0,8.2992
CA-157924,2011-11-10,2011-10-13,First Class,HA14920,Helen Andreada,Consumer,United States,Pasadena,California,91104,FURCH10000229,Furniture,Chairs,Global Enterprise Series Seating High Back Swivel/Tilt Chairs,433.568,2,0.2,65.0352
CA-100216,2012-04-13,2012-04-14,First Class,HJ14875,Heather Jas,Home Office,United States,Mesa,Arizona,85204,OFFPA10000788,Office Supplies,Paper,Xerox 210,31.104,6,0.2,10.8864
CA-100216,2012-04-13,2012-04-14,First Class,HJ14875,Heather Jas,Home Office,United States,Mesa,Arizona,85204,OFFPA10002968,Office Supplies,Paper,Xerox 1973,54.816,3,0.2,17.8152
CA-100601,2014-11-17,2014-11-21,Standard Class,JK15370,Jay Kimmel,Consumer,United States,Fresno,California,93727,OFFST10002486,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,48.86,7,0.0,0.9772
CA-154340,2012-11-29,2012-11-30,First Class,EK13795,Eileen Kiefer,Home Office,United States,Santa Ana,California,92704,OFFAR10003582,Office Supplies,Art,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",56.3,2,0.0,15.764
CA-148593,2013-06-17,2013-06-19,Second Class,BD11320,Bill Donatelli,Consumer,United States,Los Angeles,California,90045,OFFPA10001776,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",46.35,5,0.0,21.7845
US-119039,2014-07-03,2014-11-03,Standard Class,BF11170,Ben Ferrer,Home Office,United States,San Francisco,California,94109,OFFBI10004182,Office Supplies,Binders,Economy Binders,14.976,9,0.2,5.4288
CA-150875,2012-11-16,2012-11-20,Standard Class,HK14890,Heather Kirkland,Corporate,United States,Boise,Idaho,83704,FURTA10000577,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,696.42,2,0.0,160.1766
CA-150875,2012-11-16,2012-11-20,Standard Class,HK14890,Heather Kirkland,Corporate,United States,Boise,Idaho,83704,TECPH10001254,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,304.776,3,0.2,22.8582
CA-154200,2012-06-18,2012-06-22,Standard Class,BG11740,Bruce Geld,Consumer,United States,San Diego,California,92105,OFFAR10001044,Office Supplies,Art,"BOSTON Ranger #55 Pencil Sharpener, Black",51.98,2,0.0,15.0742
CA-124233,2013-09-04,2013-04-15,Standard Class,CK12595,Clytie Kelty,Consumer,United States,Los Angeles,California,90032,FURFU10002597,Furniture,Furnishings,"C Line Magnetic Cubicle Keepers, Clear Polypropylene",24.7,5,0.0,10.374
CA-111234,2012-02-18,2012-02-22,Standard Class,AB10600,Ann Blume,Corporate,United States,Los Angeles,California,90004,OFFLA10002271,Office Supplies,Labels,Smead Alpha Z Color Coded Second Alphabetical Labels and Starter Set,9.24,3,0.0,4.4352
CA-149881,2014-02-04,2014-04-04,First Class,NC18535,Nick Crebassa,Corporate,United States,San Francisco,California,94110,FURBO10003894,Furniture,Bookcases,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",482.664,8,0.15,85.176
CA-149881,2014-02-04,2014-04-04,First Class,NC18535,Nick Crebassa,Corporate,United States,San Francisco,California,94110,TECMA10000418,Technology,Machines,Cubify CubeX 3D Printer Double Head Print,4799.984,2,0.2,359.9988
CA-134565,2014-12-06,2014-06-14,Second Class,TB21400,Tom Boeckenhauer,Consumer,United States,Seattle,Washington,98103,OFFPA10004243,Office Supplies,Paper,Xerox 1939,37.94,2,0.0,18.2112
CA-134565,2014-12-06,2014-06-14,Second Class,TB21400,Tom Boeckenhauer,Consumer,United States,Seattle,Washington,98103,OFFBI10001759,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",18.288,6,0.2,6.6294
CA-134565,2014-12-06,2014-06-14,Second Class,TB21400,Tom Boeckenhauer,Consumer,United States,Seattle,Washington,98103,TECMA10001570,Technology,Machines,Cisco Desktop Collaboration Experience DX650 IP Video Phone,385.8,5,0.2,130.2075
CA-134565,2014-12-06,2014-06-14,Second Class,TB21400,Tom Boeckenhauer,Consumer,United States,Seattle,Washington,98103,OFFST10004804,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",102.96,2,0.0,1.0296
CA-134565,2014-12-06,2014-06-14,Second Class,TB21400,Tom Boeckenhauer,Consumer,United States,Seattle,Washington,98103,FURBO10001519,Furniture,Bookcases,O'Sullivan 3 Shelf Heavy Duty Bookcases,174.42,3,0.0,41.8608
CA-154970,2012-05-01,2012-10-01,Standard Class,SR20740,Steven Roelle,Home Office,United States,Seattle,Washington,98103,FURCH10003396,Furniture,Chairs,Global Deluxe Steno Chair,61.584,1,0.2,6.9282
CA-147144,2014-03-27,2014-03-29,First Class,MZ17335,Maria Zettner,Home Office,United States,Seattle,Washington,98105,OFFAR10004587,Office Supplies,Art,"Boston 1827 Commercial Additional Cutter, Drive Gear & Gear Rack for 1606",19.83,1,0.0,5.949
CA-133704,2011-09-20,2011-09-26,Standard Class,MA17995,Michelle Arnett,Home Office,United States,Los Angeles,California,90004,OFFAP10001366,Office Supplies,Appliances,Staples,43.92,4,0.0,11.8584
CA-133704,2011-09-20,2011-09-26,Standard Class,MA17995,Michelle Arnett,Home Office,United States,Los Angeles,California,90004,OFFBI10001636,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,20.232,3,0.2,6.5754
CA-138436,2011-03-26,2011-03-30,Standard Class,JD15895,Jonathan Doherty,Corporate,United States,Los Angeles,California,90036,TECAC10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,66.3,3,0.0,8.619
CA-101924,2012-04-09,2012-09-09,Standard Class,KB16585,Ken Black,Corporate,United States,Medford,Oregon,97504,OFFBI10000962,Office Supplies,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",9.762,2,0.7,6.8334
CA-124793,2013-03-15,2013-03-17,First Class,MM18280,Muhammed MacIntyre,Corporate,United States,Seattle,Washington,98103,FURCH10002880,Furniture,Chairs,"Global High Back Leather Tilter, Burgundy",196.784,2,0.2,22.1382
US-124821,2014-06-26,2014-06-30,Second Class,AM10705,Anne McFarland,Consumer,United States,Seattle,Washington,98115,FURTA10000688,Furniture,Tables,"Chromcraft Bull Nose Wood Round Conference Table Top, Wood Base",871.4,4,0.0,148.138
US-158505,2014-07-22,2014-07-22,Same Day,SF20200,Sarah Foster,Consumer,United States,Murray,Utah,84107,TECPH10004071,Technology,Phones,PayAnywhere Card Reader,71.928,9,0.2,6.2937
US-158505,2014-07-22,2014-07-22,Same Day,SF20200,Sarah Foster,Consumer,United States,Murray,Utah,84107,OFFAR10001044,Office Supplies,Art,"BOSTON Ranger #55 Pencil Sharpener, Black",25.99,1,0.0,7.5371
CA-142692,2012-10-23,2012-10-28,Standard Class,AG10495,Andrew Gjertsen,Corporate,United States,Seattle,Washington,98105,OFFBI10004140,Office Supplies,Binders,Avery Non Stick Binders,3.592,1,0.2,1.1225
CA-151358,2014-08-19,2014-08-23,Standard Class,NF18595,Nicole Fjeld,Home Office,United States,Seattle,Washington,98105,OFFST10000046,Office Supplies,Storage,Fellowes Super Stor/Drawer Files,323.1,2,0.0,61.389
CA-102407,2014-10-12,2014-12-14,Second Class,AT10435,Alyssa Tate,Home Office,United States,Los Angeles,California,90004,OFFAR10000122,Office Supplies,Art,Newell 314,11.16,2,0.0,2.79
CA-102407,2014-10-12,2014-12-14,Second Class,AT10435,Alyssa Tate,Home Office,United States,Los Angeles,California,90004,FURTA10003748,Furniture,Tables,Bevis 36 x 72 Conference Tables,896.328,9,0.2,22.4082
CA-102407,2014-10-12,2014-12-14,Second Class,AT10435,Alyssa Tate,Home Office,United States,Los Angeles,California,90004,OFFAP10001394,Office Supplies,Appliances,Harmony Air Purifier,189.0,1,0.0,68.04
CA-101581,2014-10-23,2014-10-28,Standard Class,DW13195,David Wiener,Corporate,United States,Redmond,Oregon,97756,FURTA10002607,Furniture,Tables,KI Conference Tables,177.225,5,0.5,120.513
CA-169124,2014-04-07,2014-11-07,Standard Class,MB17305,Maria Bertelson,Consumer,United States,Citrus Heights,California,95610,FURFU10001215,Furniture,Furnishings,"Howard Miller 11 1/2"" Diameter Brentwood Wall Clock",129.39,3,0.0,54.3438
CA-117261,2014-05-09,2014-11-09,Standard Class,TH21235,Tiffany House,Corporate,United States,Los Angeles,California,90032,OFFST10000419,Office Supplies,Storage,"Rogers Jumbo File, Granite",54.32,4,0.0,0.5432
